person_name,conference,year,session_id,segment,session_duration_sec,p_speaking_duration_sec,p_turns,ann_knowledge_sharing_score,ann_evaluation_practices_score,ann_idea_management_score,ann_coordination_and_decision_practices_score,ann_information_seeking_score,ann_relational_climate_score,ann_none_score,ann_participation_dynamics_score,ann_integration_practices_score
Oana Luca,2020NES,2020.0,S4,middle,2321.0,54.0,1,2.0,,2.0,,,,,,
Feng Jiao,2020NES,2020.0,S4,last,2321.0,248.0,6,10.0,4.0,4.0,,2.0,1.0,,,
Linsey Seitz,2020NES,2020.0,S7,first,1795.0,9.0,2,,,,2.0,2.0,1.0,,,
Linsey Seitz,2020NES,2020.0,S7,last,1795.0,152.0,9,4.0,4.0,6.0,4.0,8.0,2.0,,1.0,
David Koweek,2020NES,2020.0,S7,last,1795.0,126.0,5,9.0,4.0,2.0,,,1.0,,,
Yuanyue Liu,2020NES,2020.0,S7,last,1795.0,16.0,1,2.0,,,,,,,,
Marcel Schreier,2020NES,2020.0,S7,last,1795.0,347.0,7,9.0,4.0,7.0,,3.0,3.0,,,3.0
Andrew Teixeira,2020NES,2020.0,S7,last,1795.0,263.0,10,13.0,6.0,14.0,,3.0,2.0,,,
Xiao Su,2020NES,2020.0,S7,first,1795.0,40.0,1,2.0,,,,,1.0,,,
Phil Milner,2020NES,2020.0,S7,last,1795.0,70.0,3,2.0,,2.0,,2.0,1.0,,1.0,
Oana Luca,2020NES,2020.0,S7,last,1795.0,99.0,1,2.0,2.0,2.0,,,,,,
Xiao Su,2020NES,2020.0,S7,last,1795.0,89.0,3,6.0,2.0,4.0,,2.0,,,,
George Shields,2020NES,2020.0,S7,first,1795.0,72.0,6,2.0,,,8.0,,3.0,,5.0,
George Shields,2020NES,2020.0,S7,last,1795.0,46.0,10,2.0,-1.0,2.0,2.0,2.0,6.0,,2.0,
Haotian Wang,2020NES,2020.0,S7,first,1795.0,1.0,1,,,,,,,,0.0,
Jesus Velazquez,2020NES,2020.0,S7,first,1795.0,31.0,1,2.0,,,,,,,,
Haotian Wang,2020NES,2020.0,S7,last,1795.0,131.0,4,8.0,6.0,4.0,,,3.0,,,
Jesus Velazquez,2020NES,2020.0,S7,last,1795.0,3.0,1,,,,,,2.0,,,
Chris Jones,2020NES,2020.0,S7,first,1795.0,1.0,1,2.0,,,2.0,,,,,
Chris Jones,2020NES,2020.0,S7,last,1795.0,299.0,14,14.0,5.0,5.0,5.0,2.0,5.0,,,
Chris Gorski,2020NES,2020.0,S8,first,1637.0,28.0,1,2.0,,,,,,,,
Jose Mendoza,2020NES,2020.0,S8,last,1637.0,95.0,2,2.0,,2.0,,2.0,,,,
Ellen Matson,2020NES,2020.0,S8,first,1637.0,40.0,6,4.0,,,2.0,,2.0,,,
Katie Knowles,2020NES,2020.0,S8,first,1637.0,0.0,1,,,,,,0.0,,,
Tianbiao Leo Liu,2020NES,2020.0,S8,first,1637.0,60.0,8,2.0,,,11.0,,2.0,,1.0,
Jeffrey Long,2020NES,2020.0,S8,last,1637.0,310.0,24,19.0,6.0,6.0,7.0,6.0,8.0,0.0,7.0,2.0
Will Bowman,2020NES,2020.0,S8,middle,1637.0,27.0,1,2.0,,,1.0,,,,,
Gary Moore,2020NES,2020.0,S8,last,1637.0,45.0,3,2.0,2.0,,,,0.0,,,
Will Bowman,2020NES,2020.0,S8,first,1637.0,39.0,6,3.0,,,6.0,,0.0,,,
Emily Ryan,2020NES,2020.0,S8,last,1637.0,75.0,4,1.0,6.0,5.0,,2.0,2.0,,,
Jeffrey Long,2020NES,2020.0,S8,middle,1637.0,110.0,7,,,2.0,5.0,4.0,3.0,,6.0,
Charles McCrory,2020NES,2020.0,S8,last,1637.0,244.0,8,14.0,7.0,4.0,,4.0,,,1.0,
Gary Moore,2020NES,2020.0,S8,middle,1637.0,24.0,1,2.0,,2.0,,,2.0,,,
Marta Hatzell,2020NES,2020.0,S8,first,1637.0,0.0,1,,,,,,0.0,,,
Remi Bouteille,2020NES,2020.0,S8,first,1637.0,2.0,1,,,,,1.0,,,,
Chris Gorski,2020NES,2020.0,S8,last,1637.0,44.0,1,,,,2.0,2.0,,,,
Jeffrey Long,2020NES,2020.0,S8,first,1637.0,111.0,12,3.0,,,8.0,1.0,12.0,,4.0,
Ellen Matson,2020NES,2020.0,S8,last,1637.0,77.0,11,10.0,,,2.0,5.0,0.0,0.0,1.0,1.0
Katie Knowles,2020NES,2020.0,S8,last,1637.0,112.0,12,4.0,2.0,5.0,,10.0,4.0,0.0,,
Gary Moore,2020NES,2020.0,S8,first,1637.0,14.0,1,2.0,,,,,1.0,,,
Charles McCrory,2020NES,2020.0,S8,middle,1637.0,62.0,2,2.0,1.0,2.0,,,,,1.0,
Emily Ryan,2020NES,2020.0,S8,first,1637.0,19.0,1,2.0,,,,,,,,
Andrew,2020NES,2020.0,S8,middle,1637.0,2.0,1,,,,,,,,1.0,
Ellen Matson,2020NES,2020.0,S8,middle,1637.0,20.0,1,2.0,1.0,2.0,,,,,,
Katie Knowles,2020NES,2020.0,S8,middle,1637.0,44.0,2,2.0,,3.0,,2.0,,,,1.0
Charles McCrory,2020NES,2020.0,S8,first,1637.0,19.0,1,2.0,,,,,1.0,,,
Daniel Yawitz,2020NES,2020.0,S8,middle,1637.0,14.0,1,2.0,,,,,2.0,,,
Jane Zelikova,2020NES,2020.0,S9,last,2836.0,154.0,6,11.0,4.0,3.0,,,1.0,,,
Li-Chiang Lin,2020NES,2020.0,S9,last,2836.0,13.0,1,,2.0,,,2.0,,,,
Simona Liguori,2020NES,2020.0,S9,last,2836.0,60.0,1,2.0,2.0,2.0,,,,,,
Sarbajit Banerjee,2020NES,2020.0,S9,last,2836.0,280.0,22,10.0,2.0,18.0,5.0,13.0,5.0,0.0,10.0,1.0
Rob Coridan,2020NES,2020.0,S9,last,2836.0,186.0,12,16.0,6.0,7.0,1.0,4.0,0.0,,,
Peter Reiners,2020NES,2020.0,S9,first,2836.0,21.0,1,,,,,2.0,,,,
Katherine Hornbostel,2020NES,2020.0,S9,first,2836.0,5.0,3,1.0,,,2.0,,,0.0,,
Nanette Boyle,2020NES,2020.0,S9,last,2836.0,7.0,1,1.0,,1.0,,,,,,
Jared Mason,2020NES,2020.0,S9,first,2836.0,53.0,2,2.0,,,,2.0,,,,
Eva Nichols,2020NES,2020.0,S9,last,2836.0,126.0,4,4.0,2.0,6.0,,2.0,3.0,,,
Simona Liguori,2020NES,2020.0,S9,middle,2836.0,166.0,4,4.0,2.0,5.0,,2.0,1.0,,,
Sarbajit Banerjee,2020NES,2020.0,S9,middle,2836.0,197.0,15,6.0,6.0,10.0,,11.0,6.0,0.0,2.0,2.0
Carlos Morales-Guio,2020NES,2020.0,S9,last,2836.0,112.0,4,6.0,,2.0,,6.0,,,,2.0
Marta Hatzell,2020NES,2020.0,S9,first,2836.0,1.0,1,,,,,,0.0,,,
Remi Bouteille,2020NES,2020.0,S9,first,2836.0,2.0,1,,,,,1.0,,,,
Greeshma Gadikota,2020NES,2020.0,S9,last,2836.0,289.0,11,17.0,7.0,10.0,1.0,3.0,4.0,,,
Rob Coridan,2020NES,2020.0,S9,middle,2836.0,135.0,10,5.0,4.0,5.0,,6.0,2.0,,1.0,
Simona Liguori,2020NES,2020.0,S9,first,2836.0,58.0,2,2.0,,,,2.0,1.0,,,1.0
Sarbajit Banerjee,2020NES,2020.0,S9,first,2836.0,131.0,11,5.0,,5.0,3.0,6.0,5.0,,2.0,2.0
Andrew Feig,2020NES,2020.0,S9,first,2836.0,58.0,8,1.0,,,9.0,,3.0,,,
Rob Coridan,2020NES,2020.0,S9,first,2836.0,32.0,1,2.0,2.0,2.0,,,,,,
Carlos Morales-Guio,2020NES,2020.0,S9,middle,2836.0,86.0,6,10.0,1.0,2.0,,2.0,,,,
Greeshma Gadikota,2020NES,2020.0,S9,middle,2836.0,252.0,9,12.0,6.0,11.0,,2.0,3.0,0.0,,2.0
Peter Reiners,2020NES,2020.0,S9,last,2836.0,110.0,5,10.0,1.0,2.0,,4.0,,,,
Richard Wiener RCSA,2020NES,2020.0,S9,first,2836.0,39.0,6,3.0,,,5.0,,0.0,,,
Carlos Morales-Guio,2020NES,2020.0,S9,first,2836.0,43.0,2,4.0,2.0,,,,,,,
Katherine Hornbostel,2020NES,2020.0,S9,last,2836.0,50.0,7,5.0,2.0,1.0,5.0,2.0,1.0,,2.0,
Jared Mason,2020NES,2020.0,S9,last,2836.0,170.0,4,6.0,6.0,2.0,,,,,,
Srigokul Upadhyayula,2021ABI,2021.0,S1,last,2042.0,248.0,17,12.0,4.0,2.0,2.0,8.0,5.0,0.0,,3.0
Yevgenia,2021ABI,2021.0,S1,last,2042.0,76.0,4,6.0,2.0,2.0,,,,0.0,,
Melike Lakadamyali,2021ABI,2021.0,S1,first,2042.0,2.0,1,,,,,,0.0,,,
Ellen Sletten,2021ABI,2021.0,S1,first,2042.0,8.0,5,1.0,1.0,,2.0,2.0,0.0,0.0,,
Samuel Achilefu,2021ABI,2021.0,S1,first,2042.0,20.0,5,1.0,,,1.0,4.0,3.0,,,
None,2021ABI,2021.0,S1,last,2042.0,0.0,1,,,,,,,0.0,,
Anna-Karin Gustavsson,2021ABI,2021.0,S1,last,2042.0,88.0,5,8.0,3.0,6.0,,,,,,2.0
Srigokul Upadhyayula,2021ABI,2021.0,S1,first,2042.0,6.0,2,,,,2.0,,,,,
Yevgenia Kozorovitskiy,2021ABI,2021.0,S1,last,2042.0,48.0,1,,,2.0,,,,,,2.0
Jin Zhang,2021ABI,2021.0,S1,last,2042.0,472.0,22,12.0,2.0,8.0,9.0,4.0,8.0,0.0,4.0,5.0
Nick Galati,2021ABI,2021.0,S1,last,2042.0,235.0,7,7.0,3.0,6.0,2.0,6.0,3.0,0.0,,
Morteza Mahmoudi,2021ABI,2021.0,S1,last,2042.0,148.0,2,2.0,,,,2.0,,,,
Melike Lakadamyali,2021ABI,2021.0,S1,last,2042.0,220.0,11,6.0,2.0,3.0,2.0,2.0,1.0,0.0,,1.0
Yevgenia Kozorovitskiy,2021ABI,2021.0,S1,first,2042.0,2.0,1,,,,1.0,,,,,
Ellen Sletten,2021ABI,2021.0,S1,last,2042.0,132.0,12,7.0,3.0,5.0,2.0,2.0,,0.0,2.0,1.0
Katharine White,2021ABI,2021.0,S1,last,2042.0,108.0,7,4.0,3.0,4.0,,3.0,0.0,,,
Jin Zhang,2021ABI,2021.0,S1,first,2042.0,101.0,13,2.0,,,10.0,4.0,6.0,,,
Seunghyun Sim,2021ABI,2021.0,S1,last,2042.0,101.0,4,3.0,,4.0,,6.0,,0.0,,
Samuel Achilefu,2021ABI,2021.0,S1,last,2042.0,27.0,1,,,2.0,,2.0,,,,
Brian Pogue,2021ABI,2021.0,S2,last,3347.0,19.0,8,3.0,1.0,,1.0,,1.0,0.0,,
Mark Sellmyer,2021ABI,2021.0,S2,first,3347.0,258.0,14,12.0,-1.0,7.0,3.0,2.0,3.0,0.0,,0.0
Brad Smith,2021ABI,2021.0,S2,middle,3347.0,54.0,5,4.0,2.0,,6.0,,2.0,,4.0,
Crystal Rogers,2021ABI,2021.0,S2,last,3347.0,1.0,1,,,,,1.0,,,,
Allison Dennis,2021ABI,2021.0,S2,first,3347.0,74.0,2,2.0,,,1.0,,2.0,,,
Brad Smith,2021ABI,2021.0,S2,first,3347.0,217.0,34,6.0,2.0,4.0,11.0,,2.0,,14.0,2.0
Brian Pogue,2021ABI,2021.0,S2,middle,3347.0,101.0,17,4.0,2.0,,5.0,6.0,1.0,0.0,3.0,2.0
Fanny Chapelin,2021ABI,2021.0,S2,middle,3347.0,67.0,7,14.0,5.0,,,,,,,
Ferdinand Schweser,2021ABI,2021.0,S2,middle,3347.0,45.0,4,,,4.0,,6.0,,0.0,,
Shwetadwip Chowdhury,2021ABI,2021.0,S2,last,3347.0,27.0,7,1.0,,1.0,4.0,,,0.0,,
Ping Wang,2021ABI,2021.0,S2,last,3347.0,165.0,10,15.0,4.0,2.0,1.0,5.0,,,,
Mimi Sammarco,2021ABI,2021.0,S2,last,3347.0,98.0,5,4.0,4.0,6.0,,1.0,,0.0,,
Fanny Chapelin,2021ABI,2021.0,S2,first,3347.0,25.0,4,4.0,0.0,,1.0,,2.0,,,
Brian Pogue,2021ABI,2021.0,S2,first,3347.0,82.0,14,2.0,1.0,5.0,3.0,8.0,0.0,0.0,,3.0
Ferdinand Schweser,2021ABI,2021.0,S2,first,3347.0,112.0,5,6.0,,,,4.0,0.0,,,
Crystal Rogers,2021ABI,2021.0,S2,middle,3347.0,21.0,2,2.0,1.0,1.0,1.0,,,,,
Mark Sellmyer,2021ABI,2021.0,S2,last,3347.0,167.0,7,11.0,2.0,9.0,1.0,,2.0,,,1.0
Shwetadwip Chowdhury,2021ABI,2021.0,S2,middle,3347.0,294.0,15,10.0,4.0,8.0,6.0,8.0,1.0,0.0,,
Crystal Rogers,2021ABI,2021.0,S2,first,3347.0,53.0,5,4.0,1.0,1.0,1.0,,3.0,,,
Ping Wang,2021ABI,2021.0,S2,middle,3347.0,289.0,25,30.0,6.0,1.0,5.0,8.0,1.0,0.0,,
Mimi Sammarco,2021ABI,2021.0,S2,middle,3347.0,83.0,8,7.0,2.0,4.0,,,,0.0,,
Arnold Hayer,2021ABI,2021.0,S2,middle,3347.0,67.0,1,2.0,,2.0,,,,,,
Allison Dennis,2021ABI,2021.0,S2,last,3347.0,116.0,7,13.0,3.0,2.0,2.0,2.0,,,,
Shwetadwip Chowdhury,2021ABI,2021.0,S2,first,3347.0,131.0,35,4.0,1.0,2.0,7.0,14.0,1.0,0.0,,1.0
Brad Smith,2021ABI,2021.0,S2,last,3347.0,39.0,3,2.0,0.0,,,2.0,1.0,,2.0,
Ping Wang,2021ABI,2021.0,S2,first,3347.0,238.0,14,11.0,2.0,6.0,2.0,4.0,6.0,0.0,,
Mark Sellmyer,2021ABI,2021.0,S2,middle,3347.0,207.0,17,18.0,2.0,3.0,,4.0,2.0,0.0,,2.0
Mimi Sammarco,2021ABI,2021.0,S2,first,3347.0,160.0,5,4.0,2.0,2.0,,2.0,1.0,,,
Arnold Hayer,2021ABI,2021.0,S2,first,3347.0,137.0,6,7.0,1.0,5.0,,,2.0,,,
Aseema Mohanty,2021ABI,2021.0,S3,middle,3649.0,162.0,8,1.0,2.0,2.0,,6.0,0.0,0.0,,
Shiva Abbbaszadeh,2021ABI,2021.0,S3,last,3649.0,3.0,1,,,,,,,0.0,,
Uzay Emir,2021ABI,2021.0,S3,last,3649.0,68.0,2,4.0,1.0,4.0,,,,,,
Luke Mortensen,2021ABI,2021.0,S3,first,3649.0,58.0,1,2.0,,,,,1.0,,,
Stefan Wilhelm,2021ABI,2021.0,S3,last,3649.0,77.0,2,2.0,1.0,4.0,,,2.0,,,
Matthew Lew,2021ABI,2021.0,S3,middle,3649.0,170.0,11,20.0,5.0,3.0,,,1.0,,,
Candace Fleischer,2021ABI,2021.0,S3,last,3649.0,52.0,2,3.0,,,,1.0,1.0,,,
Aseema Mohanty,2021ABI,2021.0,S3,first,3649.0,41.0,1,2.0,,,,,,,,
Kristen Maitland,2021ABI,2021.0,S3,middle,3649.0,119.0,8,9.0,,,,2.0,1.0,,2.0,
Andrew Feig,2021ABI,2021.0,S3,last,3649.0,1.0,1,,,,,,,0.0,,
Joshua Brake,2021ABI,2021.0,S3,last,3649.0,209.0,5,2.0,1.0,7.0,,,3.0,,1.0,2.0
Dylan Burnette,2021ABI,2021.0,S3,middle,3649.0,235.0,15,13.0,6.0,4.0,1.0,11.0,1.0,0.0,,
Matthew Lew,2021ABI,2021.0,S3,first,3649.0,48.0,1,2.0,,,,,,,,
Sixian You,2021ABI,2021.0,S3,last,3649.0,347.0,7,10.0,4.0,4.0,2.0,2.0,5.0,,2.0,2.0
Dylan Burnette,2021ABI,2021.0,S3,first,3649.0,114.0,4,4.0,4.0,,,2.0,1.0,,,
Kristen Maitland,2021ABI,2021.0,S3,first,3649.0,184.0,20,2.0,,1.0,15.0,6.0,13.0,,14.0,
Uzay Emir,2021ABI,2021.0,S3,middle,3649.0,53.0,1,1.0,,,,2.0,1.0,,,
Stefan Wilhelm,2021ABI,2021.0,S3,middle,3649.0,127.0,10,16.0,6.0,3.0,,2.0,,,,
Andrew Feig,2021ABI,2021.0,S3,middle,3649.0,5.0,2,,,,3.0,,,,,
Joshua Brake,2021ABI,2021.0,S3,middle,3649.0,27.0,1,2.0,2.0,2.0,,,,,,
Uzay Emir,2021ABI,2021.0,S3,first,3649.0,79.0,2,4.0,,,,,1.0,,,
Stefan Wilhelm,2021ABI,2021.0,S3,first,3649.0,47.0,1,2.0,,,,,,,,
Richard Weisman,2021ABI,2021.0,S3,first,3649.0,26.0,2,2.0,,,2.0,,4.0,,1.0,
Joshua Brake,2021ABI,2021.0,S3,first,3649.0,195.0,4,8.0,5.0,4.0,2.0,,2.0,,,
Silvia Ronco,2021ABI,2021.0,S3,last,3649.0,11.0,2,,,,1.0,1.0,2.0,,,
Luke Mortensen,2021ABI,2021.0,S3,last,3649.0,119.0,2,2.0,1.0,2.0,,,1.0,,,
Sixian You,2021ABI,2021.0,S3,first,3649.0,123.0,4,2.0,,2.0,1.0,2.0,1.0,,,
Vivian Qian Liu,2021ABI,2021.0,S3,first,3649.0,252.0,2,4.0,2.0,2.0,,,,,,
bot1,2021ABI,2021.0,S3,first,3649.0,19.0,4,2.0,,,0.0,3.0,,,0.0,
Matthew Lew,2021ABI,2021.0,S3,last,3649.0,165.0,4,2.0,,6.0,,2.0,3.0,,1.0,
Unidentified speaker,2021ABI,2021.0,S3,last,3649.0,4.0,4,,,,,,4.0,,,
Kristen Maitland,2021ABI,2021.0,S3,last,3649.0,442.0,14,4.0,1.0,9.0,14.0,1.0,7.0,0.0,4.0,2.0
Luke Mortensen,2021ABI,2021.0,S3,middle,3649.0,9.0,1,,,,,2.0,,,,
Dylan Burnette,2021ABI,2021.0,S3,last,3649.0,58.0,2,,1.0,2.0,,2.0,1.0,,,
Paris Perdikaris,2021ABI,2021.0,S4,first,3172.0,15.0,1,2.0,,,,,0.0,,,
Richard Wiener,2021ABI,2021.0,S4,first,3172.0,12.0,2,,0.0,,3.0,,,,,
Katy Keenan,2021ABI,2021.0,S4,middle,3172.0,55.0,2,2.0,2.0,,,2.0,0.0,,,
Carolyn Bayer,2021ABI,2021.0,S4,first,3172.0,55.0,3,5.0,,1.0,,2.0,1.0,,,
Shiva Abbbaszadeh,2021ABI,2021.0,S4,last,3172.0,99.0,4,4.0,1.0,1.0,1.0,,1.0,0.0,,
Lu Wei,2021ABI,2021.0,S4,middle,3172.0,124.0,1,2.0,,,,2.0,,,,
Katy Keenan,2021ABI,2021.0,S4,first,3172.0,42.0,2,2.0,,,,2.0,,,,
Maryellen Giger,2021ABI,2021.0,S4,middle,3172.0,434.0,22,18.0,6.0,10.0,3.0,5.0,7.0,0.0,10.0,3.0
Alexandra Walsh,2021ABI,2021.0,S4,middle,3172.0,91.0,1,2.0,,2.0,,,2.0,,,
Lu Wei,2021ABI,2021.0,S4,first,3172.0,26.0,2,2.0,,,1.0,,1.0,,1.0,
Ulugbek Kamilov,2021ABI,2021.0,S4,last,3172.0,86.0,12,5.0,3.0,2.0,1.0,12.0,1.0,0.0,,
Shiva Abbbaszadeh,2021ABI,2021.0,S4,middle,3172.0,48.0,2,2.0,,2.0,,,4.0,,,
Alexandra Walsh,2021ABI,2021.0,S4,first,3172.0,23.0,1,2.0,,,,,,,,
Maryellen Giger,2021ABI,2021.0,S4,first,3172.0,391.0,44,13.0,2.0,5.0,27.0,16.0,14.0,0.0,12.0,7.0
Girgis Obaid,2021ABI,2021.0,S4,last,3172.0,190.0,5,7.0,5.0,6.0,1.0,,,,,1.0
Shannon Quinn,2021ABI,2021.0,S4,last,3172.0,170.0,16,8.0,,6.0,6.0,,2.0,0.0,,1.0
Shiva Abbbaszadeh,2021ABI,2021.0,S4,first,3172.0,56.0,3,4.0,,4.0,,,,,,
Jim Mitchell,2021ABI,2021.0,S4,middle,3172.0,29.0,2,1.0,,,,2.0,1.0,,,
Paris Perdikaris,2021ABI,2021.0,S4,last,3172.0,98.0,4,4.0,,4.0,,4.0,1.0,0.0,,
Ulugbek Kamilov,2021ABI,2021.0,S4,middle,3172.0,85.0,6,4.0,,4.0,,2.0,2.0,0.0,1.0,
Carolyn Bayer,2021ABI,2021.0,S4,last,3172.0,52.0,1,2.0,,2.0,,,,,,
Jim Mitchell,2021ABI,2021.0,S4,first,3172.0,16.0,1,1.0,,,,,,,,
Ulugbek Kamilov,2021ABI,2021.0,S4,first,3172.0,88.0,6,4.0,,2.0,1.0,2.0,,0.0,,
Girgis Obaid,2021ABI,2021.0,S4,middle,3172.0,74.0,1,2.0,2.0,2.0,,,,,,
Katy Keenan,2021ABI,2021.0,S4,last,3172.0,32.0,5,3.0,4.0,,,2.0,2.0,,,
Paris Perdikaris,2021ABI,2021.0,S4,middle,3172.0,52.0,2,,2.0,2.0,,,1.0,,,
Shannon Quinn,2021ABI,2021.0,S4,first,3172.0,45.0,11,9.0,,1.0,1.0,3.0,1.0,0.0,,
Girgis Obaid,2021ABI,2021.0,S4,first,3172.0,24.0,2,2.0,,,,,2.0,,,
Alexandra Walsh,2021ABI,2021.0,S4,last,3172.0,8.0,2,2.0,,,,,0.0,,,
Maryellen Giger,2021ABI,2021.0,S4,last,3172.0,632.0,60,36.0,8.0,22.0,12.0,34.0,10.0,0.0,20.0,6.0
Sandra Laney,2021ABI,2021.0,S4,first,3172.0,20.0,2,2.0,,,2.0,2.0,,,,
Wei Min,2021ABI,2021.0,S5,first,3297.0,51.0,7,,2.0,1.0,3.0,4.0,3.0,,,
Sapun Parekh,2021ABI,2021.0,S5,middle,3297.0,85.0,8,4.0,5.0,4.0,,2.0,4.0,,3.0,
Aniruddha Ray,2021ABI,2021.0,S5,first,3297.0,84.0,1,2.0,,,,,,,,
Kevin Cash,2021ABI,2021.0,S5,middle,3297.0,69.0,2,4.0,4.0,,,,,,,
Lisa Poulikakos,2021ABI,2021.0,S5,last,3297.0,38.0,3,6.0,,3.0,,,1.0,,,
Joyoni Dey,2021ABI,2021.0,S5,last,3297.0,305.0,29,28.0,10.0,10.0,4.0,11.0,5.0,0.0,,
Ed McCleskey,2021ABI,2021.0,S5,last,3297.0,36.0,4,,,2.0,5.0,,,0.0,,
Silvia Ronco,2021ABI,2021.0,S5,first,3297.0,34.0,2,2.0,,,4.0,,,,,
Mini Das,2021ABI,2021.0,S5,last,3297.0,242.0,31,9.0,2.0,7.0,9.0,26.0,2.0,0.0,1.0,
Kevin Cash,2021ABI,2021.0,S5,first,3297.0,136.0,6,10.0,,,,,1.0,,1.0,
Lingyan Shi,2021ABI,2021.0,S5,last,3297.0,542.0,32,40.0,3.0,15.0,2.0,6.0,5.0,0.0,2.0,
Sapun Parekh,2021ABI,2021.0,S5,first,3297.0,59.0,1,2.0,,,,,1.0,,1.0,
Ed McCleskey CZI,2021ABI,2021.0,S5,last,3297.0,19.0,4,,,,,2.0,2.0,0.0,2.0,
Lisa Poulikakos,2021ABI,2021.0,S5,middle,3297.0,37.0,1,2.0,,2.0,,2.0,,,,
Joyoni Dey,2021ABI,2021.0,S5,middle,3297.0,209.0,6,6.0,0.0,2.0,,,,,0.0,
Mini Das,2021ABI,2021.0,S5,middle,3297.0,95.0,4,2.0,2.0,2.0,,2.0,1.0,0.0,1.0,
Lisa Poulikakos,2021ABI,2021.0,S5,first,3297.0,60.0,4,3.0,,3.0,,4.0,2.0,,1.0,
Huanyu Cheng,2021ABI,2021.0,S5,first,3297.0,69.0,1,2.0,,,,,,,2.0,
Mini Das,2021ABI,2021.0,S5,first,3297.0,163.0,5,2.0,,1.0,4.0,2.0,0.0,,1.0,1.0
Joyoni Dey,2021ABI,2021.0,S5,first,3297.0,258.0,6,5.0,0.0,1.0,3.0,3.0,2.0,,1.0,2.0
Wei Min,2021ABI,2021.0,S5,last,3297.0,52.0,16,8.0,2.0,,2.0,2.0,5.0,0.0,,4.0
Ed McCleskey,2021ABI,2021.0,S5,first,3297.0,77.0,5,4.0,,,4.0,,2.0,,4.0,
Aniruddha Ray,2021ABI,2021.0,S5,last,3297.0,23.0,3,3.0,,,,,1.0,,,
Lingyan Shi,2021ABI,2021.0,S5,first,3297.0,57.0,7,7.0,,,,,1.0,,1.0,
Ed McCleskey CZI,2021ABI,2021.0,S5,middle,3297.0,10.0,3,,,,,2.0,1.0,,,
Silvia Ronco,2021ABI,2021.0,S5,last,3297.0,28.0,8,2.0,,,6.0,3.0,2.0,,,
Sapun Parekh,2021ABI,2021.0,S5,last,3297.0,148.0,23,12.0,5.0,8.0,3.0,10.0,3.0,0.0,,1.0
Wei Min,2021ABI,2021.0,S5,middle,3297.0,311.0,13,15.0,6.0,6.0,,6.0,3.0,0.0,,
Molly Bright,2021ABI,2021.0,S6,last,3441.0,76.0,3,2.0,2.0,,,1.0,0.0,,,1.0
Bryan Spring,2021ABI,2021.0,S6,last,3441.0,18.0,2,,,,1.0,2.0,2.0,,,
David Van Valen,2021ABI,2021.0,S6,last,3441.0,164.0,22,7.0,4.0,14.0,,2.0,0.0,0.0,,2.0
Douglas Shepherd,2021ABI,2021.0,S6,first,3441.0,0.0,2,,,,,,0.0,,,
Benjamin Bartelle,2021ABI,2021.0,S6,middle,3441.0,238.0,5,4.0,3.0,2.0,2.0,5.0,1.0,,1.0,2.0
Matt Bozio,2021ABI,2021.0,S6,last,3441.0,29.0,8,3.0,0.0,,4.0,2.0,1.0,,0.0,
Benjamin Bartelle,2021ABI,2021.0,S6,first,3441.0,173.0,15,7.0,1.0,5.0,,6.0,6.0,0.0,1.0,
Barbara Smith,2021ABI,2021.0,S6,first,3441.0,1.0,1,1.0,,1.0,,,,,,
Molly Bright,2021ABI,2021.0,S6,middle,3441.0,71.0,1,2.0,,2.0,,1.0,,,,
Anna Moore,2021ABI,2021.0,S6,last,3441.0,127.0,5,2.0,4.0,,1.0,5.0,1.0,0.0,,
Matthew Lovett,2021ABI,2021.0,S6,last,3441.0,49.0,26,,,2.0,,4.0,0.0,0.0,2.0,
Dylan McCreedy,2021ABI,2021.0,S6,middle,3441.0,60.0,1,2.0,2.0,,,,,,,
Alexandra Dickinson,2021ABI,2021.0,S6,last,3441.0,198.0,9,8.0,2.0,5.0,,1.0,2.0,0.0,1.0,
David Van Valen,2021ABI,2021.0,S6,middle,3441.0,354.0,11,10.0,4.0,3.0,3.0,,4.0,,2.0,
Matthew Bogyo,2021ABI,2021.0,S6,last,3441.0,139.0,18,2.0,0.0,4.0,,5.0,1.0,0.0,3.0,3.0
Molly Bright,2021ABI,2021.0,S6,first,3441.0,21.0,4,5.0,,,1.0,,1.0,,,1.0
David Van Valen,2021ABI,2021.0,S6,first,3441.0,197.0,5,8.0,2.0,4.0,,,1.0,,,
Bryan Spring,2021ABI,2021.0,S6,first,3441.0,27.0,2,4.0,,,,,0.0,,,
Cori Bargmann,2021ABI,2021.0,S6,middle,3441.0,48.0,3,4.0,2.0,,,,,0.0,,
Matthew Lovett,2021ABI,2021.0,S6,middle,3441.0,79.0,8,8.0,,6.0,,2.0,1.0,0.0,,1.0
Alexandra Dickinson,2021ABI,2021.0,S6,middle,3441.0,104.0,4,4.0,3.0,4.0,,,1.0,,,
Douglas Shepherd,2021ABI,2021.0,S6,last,3441.0,318.0,16,14.0,7.0,2.0,,11.0,,0.0,2.0,
Matthew Bogyo,2021ABI,2021.0,S6,middle,3441.0,69.0,3,4.0,2.0,1.0,,4.0,,,2.0,
Anna Moore,2021ABI,2021.0,S6,first,3441.0,27.0,5,,0.0,,1.0,4.0,2.0,,,
Matthew Lovett,2021ABI,2021.0,S6,first,3441.0,62.0,2,4.0,,2.0,,,,,,2.0
