conference,session,speaker,timestamp,speaking_duration,nods_others,smile_self,smile_other,distracted_others,hand_gesture,interruption,overlap,screenshare,annotations,transcript,has_new_idea,has_explanation,has_decision,global_session,clip_number,min_clip_number,clip_offset,start_minute_raw,start_minute_adjusted,start_sec,end_sec,clip_offset_sec,start_sec_adjusted,end_sec_adjusted,is_deep_overlap
2021MZT,2021_10_01_MZT_S9,Kim Pepin,02:13-02:18,5.0,0,0.0,0.0,0,,No,False,No,"{'express frustration': 'Kim expresses frustration about her ability to think and take notes, indicating a feeling of being overwhelmed or incapable at the moment.'}","I I feel like incapable of thinking and uh, note taking.",False,False,False,2021MZT_2021_10_01_MZT,9.0,1.0,80.0,2.216666666666667,82.21666666666667,133.0,138.0,4800.0,4933.0,4938.0,False
2021MZT,2021_10_01_MZT_S9,Gonzalo Vazquez Prokopec,02:19-02:21,2.0,0,100.0,0.0,0,,No,False,No,"{'assign task': 'Gonzalo volunteers to be the recorder, taking on the task of note-taking, after Peter asked for someone to step up and Christine mentioned others who have done it before.'}",I'll take the name. Don't worry.,False,False,False,2021MZT_2021_10_01_MZT,9.0,1.0,80.0,2.3166666666666664,82.31666666666666,139.0,141.0,4800.0,4939.0,4941.0,False
2021MZT,2021_10_01_MZT_S9,Gonzalo Vazquez Prokopec,02:22-02:28,6.0,0,0.0,0.0,0,,No,False,No,"{'ask clarifying question': 'Gonzalo is asking Peter to send him the link to the Google Drive, which Peter offered in a previous turn.'}","I don't have the link though. I I still this uh, if you can send it that'd be great.",False,False,False,2021MZT_2021_10_01_MZT,9.0,1.0,80.0,2.3666666666666667,82.36666666666666,142.0,148.0,4800.0,4942.0,4948.0,False
2021MZT,2021_10_01_MZT_S9,Christine K Johnson,02:29-02:31,2.0,0,0.0,0.0,0,,No,False,No,"{'assign task': 'Christine is assigning herself the task of putting the link in the chat, as requested by Gonzalo in the previous turn.'}","Sure, I'll put it in the chat.",False,False,False,2021MZT_2021_10_01_MZT,9.0,1.0,80.0,2.4833333333333334,82.48333333333333,149.0,151.0,4800.0,4949.0,4951.0,False
2021MZT,2021_10_01_MZT_S9,Gonzalo Vazquez Prokopec,02:31-02:31,0.0,0,0.0,0.0,0,,No,False,No,{'express agreement': 'Gonzalo agrees with Christine offering to put the link in the chat.'},Yeah.,False,False,False,2021MZT_2021_10_01_MZT,9.0,1.0,80.0,2.5166666666666666,82.51666666666667,151.0,151.0,4800.0,4951.0,4951.0,False
2021MZT,2021_10_01_MZT_S9,Christine K Johnson,02:32-02:33,1.0,0,0.0,0.0,0,,No,False,No,"{'acknowledge contribution': ""Christine acknowledges Gonzalo's offer to be the recorder.""}",Okay.,False,False,False,2021MZT_2021_10_01_MZT,9.0,1.0,80.0,2.533333333333333,82.53333333333333,152.0,153.0,4800.0,4952.0,4953.0,False
2021MZT,2021_10_01_MZT_S9,Christine K Johnson,02:35-02:43,8.0,0,0.0,0.0,0,,No,False,No,"{'propose decision': 'Christine suggests that she and Peter briefly introduce themselves before going around the room, proposing a concrete action for the group to take.', 'assign task': 'Christine indirectly assigns the task of introducing himself to Peter.'}","Okay, so then, um, Peter, maybe you and I just briefly introduce ourselves and then we can go around.",False,False,True,2021MZT_2021_10_01_MZT,9.0,1.0,80.0,2.5833333333333335,82.58333333333333,155.0,163.0,4800.0,4955.0,4963.0,False
2021MZT,2021_10_01_MZT_S9,Peter Dorhout,02:43-02:44,1.0,0,0.0,0.0,0,,No,False,No,"{'express agreement': ""Peter explicitly agrees with Christine's suggestion to introduce themselves and then go around.""}",Absolutely.,False,False,False,2021MZT_2021_10_01_MZT,9.0,1.0,80.0,2.716666666666667,82.71666666666667,163.0,164.0,4800.0,4963.0,4964.0,False
2021MZT,2021_10_01_MZT_S9,Christine K Johnson,02:45-02:45,0.0,0,0.0,0.0,0,,No,False,No,"{'assign task': 'Christine asks Peter to start the introductions, assigning him the task of beginning the process.'}",Okay. You start.,False,False,False,2021MZT_2021_10_01_MZT,9.0,1.0,80.0,2.75,82.75,165.0,165.0,4800.0,4965.0,4965.0,False
2021MZT,2021_10_01_MZT_S9,Peter Dorhout,02:46-02:57,11.0,0,0.0,0.0,0,,No,False,No,"{'explain or define term or concept': 'Peter is introducing himself by stating his name and position, which serves to define his role and background for the group.', 'express enthusiasm': ""Peter states that it's great to be helping instigate some of the conversations, expressing his enthusiasm for the project.""}","Peter Dorhout, I'm the vice president for research. I'm also a member of the Board of Directors of Research Corporation and it's great to be um, helping to instigate some of the conversations.",False,True,False,2021MZT_2021_10_01_MZT,9.0,1.0,80.0,2.7666666666666666,82.76666666666667,166.0,177.0,4800.0,4966.0,4977.0,False
2021MZT,2021_10_01_MZT_S9,Christine K Johnson,02:58-03:00,2.0,0,0.0,0.0,0,,No,False,No,"{'express agreement': ""Christine expresses agreement with Peter's introduction, indicating she is pleased to have him involved."", 'acknowledge contribution': ""Christine acknowledges Peter's contribution to the meeting.""}",Perfect. We're so glad to have you.,False,False,False,2021MZT_2021_10_01_MZT,9.0,1.0,80.0,2.966666666666667,82.96666666666667,178.0,180.0,4800.0,4978.0,4980.0,False
2021MZT,2021_10_01_MZT_S9,Christine K Johnson,03:00-03:24,24.0,0,0.0,0.0,0,,No,False,No,"{'explain or define term or concept': 'The speaker is defining their role as an epidemiologist and their interest in surveillance at the animal-human interface, which helps to clarify their expertise and perspective for the group.', 'express enthusiasm': ""The speaker expresses enthusiasm by stating that they 'love to work on surveillance,' indicating a positive sentiment towards the topic.""}","And I'm Chris Johnson, epidemiologist at UC Davis and um, I love to work on um, surveillance actually has been a big part of what I've been trying to do is design surveillance specifically at the animal human interface and have a few global projects doing that currently.",False,True,False,2021MZT_2021_10_01_MZT,9.0,1.0,80.0,3.0,83.0,180.0,204.0,4800.0,4980.0,5004.0,False
2021MZT,2021_10_01_MZT_S9,Christine K Johnson,03:24-03:30,6.0,0,0.0,0.0,0,,No,False,No,"{'encourage participation': 'Christine invites the other participants to share their thoughts on optimizing surveillance, encouraging them to contribute to the discussion.', 'express enthusiasm': ""Christine expresses her excitement to hear the participants' thoughts, indicating her enthusiasm for the topic of optimizing surveillance.""}","Um, so I'm really excited to to hear what you all think, um, as far as optimizing surveillance.",False,False,False,2021MZT_2021_10_01_MZT,9.0,1.0,80.0,3.4,83.4,204.0,210.0,4800.0,5004.0,5010.0,False
2021MZT,2021_10_01_MZT_S9,Christine K Johnson,03:30-03:31,1.0,0,0.0,0.0,0,,No,False,No,"{'assign task': 'Christine asks Audrey to introduce herself, assigning her the task of introducing herself to the group.', 'encourage participation': 'Christine is explicitly inviting Audrey to participate in the introductions.'}","And then I'm going to turn it over. It's okay, I'm just going to call out people. Um, Audrey, could you introduce yourself? Hi.",False,False,False,2021MZT_2021_10_01_MZT,9.0,1.0,80.0,3.5,83.5,210.0,211.0,4800.0,5010.0,5011.0,False
2021MZT,2021_10_01_MZT_S9,Audrey Ruple,03:31-03:59,28.0,0,0.0,0.0,0,,No,False,No,"[{'explain or define term or concept': 'Audrey is explaining her background and experience in surveillance, infection control, biosecurity, and antimicrobial resistance, which clarifies her expertise for the group.'}]","Hi. Audrey Ruple, I'm at Virginia Tech. I'm a veterinary epidemiologist. Um, I do have some background in surveillance. Um, my my entire um, when I did my residency it was an infection control and biosecurity and that included a large component of surveillance work. It was done for infectious diseases and then I've most recently been doing um, surveillance in terms of antimicrobial resistance.",False,True,False,2021MZT_2021_10_01_MZT,9.0,1.0,80.0,3.5166666666666666,83.51666666666667,211.0,239.0,4800.0,5011.0,5039.0,False
2021MZT,2021_10_01_MZT_S9,Christine K Johnson,04:00-04:01,1.0,0,0.0,0.0,0,,No,False,No,"{'acknowledge contribution': ""Christine acknowledges Audrey's introduction and background in surveillance, recognizing her relevant experience.""}",That's a good one.,False,False,False,2021MZT_2021_10_01_MZT,9.0,1.0,80.0,4.0,84.0,240.0,241.0,4800.0,5040.0,5041.0,False
2021MZT,2021_10_01_MZT_S9,Christine K Johnson,04:01-04:04,3.0,0,0.0,0.0,0,,No,False,No,"{'encourage participation': 'Christine is explicitly inviting Bethany to introduce herself, continuing the round of introductions.'}","Thanks, Audrey. Bethany, over to you.",False,False,False,2021MZT_2021_10_01_MZT,9.0,1.0,80.0,4.016666666666667,84.01666666666667,241.0,244.0,4800.0,5041.0,5044.0,False
2021MZT,2021_10_01_MZT_S9,Bethany McGregor,04:05-04:50,45.0,0,0.0,0.0,0,,No,False,No,"[{'explain or define term or concept': 'Bethany is explaining her role as a research entomologist and her focus on vector-borne disease ecology, clarifying her expertise for the group.'}]","Hello, I'm Bethany McGregor. I'm a research entomologist at the USDA ARS in Manhattan, Kansas. I primarily study vector born disease ecology. Um, so in the interactions of insects with each other, their environment, their hosts, their viruses kind of runs the gamut of of all the different interactions. Um, and a lot of what I do also involves surveillance for vector born diseases in the field. So I was excited about the last discussion on surveillance and I'm excited about this one. Thanks.",False,True,False,2021MZT_2021_10_01_MZT,9.0,1.0,80.0,4.083333333333333,84.08333333333333,245.0,290.0,4800.0,5045.0,5090.0,False
2021MZT,2021_10_01_MZT_S9,Christine K Johnson,04:50-04:51,1.0,0,0.0,0.0,0,,No,False,No,{'express enthusiasm': 'Christine expresses enthusiasm after Bethany introduces herself and her background in vector-borne disease ecology and surveillance.'},Awesome.,False,False,False,2021MZT_2021_10_01_MZT,9.0,1.0,80.0,4.833333333333333,84.83333333333333,290.0,291.0,4800.0,5090.0,5091.0,False
2021MZT,2021_10_01_MZT_S9,Christine K Johnson,04:51-04:54,3.0,0,0.0,0.0,0,,No,False,No,"{'ask clarifying question': 'Christine is asking Bethany a clarifying question about the location of her field work, after Bethany mentioned her experience with surveillance for vector-borne diseases in the field.'}","And in the field, what country or where doesn't matter?",False,False,False,2021MZT_2021_10_01_MZT,9.0,1.0,80.0,4.85,84.85,291.0,294.0,4800.0,5091.0,5094.0,False
2021MZT,2021_10_01_MZT_S9,Bethany McGregor,04:54-04:59,5.0,0,0.0,0.0,0,,No,False,No,"{'expand on existing idea': 'Bethany is expanding on her previous introduction by providing specific locations where she has conducted surveillance, adding details to her background in the field.'}","I mean, most of my surveillance has been around the US, you know, kind of broadly. I've I've done quite a bit of surveillance in Florida and Louisiana, Colorado, Kansas, all over, but it's been US based.",False,False,False,2021MZT_2021_10_01_MZT,9.0,1.0,80.0,4.9,84.9,294.0,299.0,4800.0,5094.0,5099.0,False
2021MZT,2021_10_01_MZT_S9,Christine K Johnson,04:59-05:00,1.0,0,0.0,0.0,0,,No,False,No,"{'express agreement': ""Christine expresses agreement with Bethany's previous statement about her surveillance work being US based.""}","Okay, perfect.",False,False,False,2021MZT_2021_10_01_MZT,9.0,1.0,80.0,4.983333333333333,84.98333333333333,299.0,300.0,4800.0,5099.0,5100.0,False
2021MZT,2021_10_01_MZT_S9,Christine K Johnson,05:00-05:00,0.0,0,0.0,0.0,0,,No,False,No,"{'acknowledge contribution': 'Christine thanks Bethany for her introduction, acknowledging her contribution to the conversation.'}",Thank you.,False,False,False,2021MZT_2021_10_01_MZT,9.0,1.0,80.0,5.0,85.0,300.0,300.0,4800.0,5100.0,5100.0,False
2021MZT,2021_10_01_MZT_S9,Christine K Johnson,05:00-05:03,3.0,0,0.0,0.0,0,,No,False,No,"{'encourage participation': 'Christine is calling on Ali to introduce themselves, continuing the round of introductions.'}","Okay, over to you, Ali.",False,False,False,2021MZT_2021_10_01_MZT,9.0,1.0,80.0,5.0,85.0,300.0,303.0,4800.0,5100.0,5103.0,False
2021MZT,2021_10_01_MZT_S9,A Ali Yanik,05:03-05:03,0.0,0,0.0,0.0,0,,No,False,No,{'None': 'This utterance is a simple self-introduction and does not fit any of the defined codes.'},Hi Ali.,False,False,False,2021MZT_2021_10_01_MZT,9.0,1.0,80.0,5.05,85.05,303.0,303.0,4800.0,5103.0,5103.0,False
2021MZT,2021_10_01_MZT_S9,A Ali Yanik,05:03-05:04,1.0,0,0.0,0.0,0,,No,False,No,"{'None': 'This utterance does not fit into any of the codes provided in the codebook, as it is simply an apology.'}",Sorry.,False,False,False,2021MZT_2021_10_01_MZT,9.0,1.0,80.0,5.05,85.05,303.0,304.0,4800.0,5103.0,5104.0,False
2021MZT,2021_10_01_MZT_S9,A Ali Yanik,05:04-05:04,0.0,0,0.0,0.0,0,,No,False,No,{'None': 'This utterance does not contain any content that can be categorized by the provided codes.'},Uh.,False,False,False,2021MZT_2021_10_01_MZT,9.0,1.0,80.0,5.066666666666666,85.06666666666666,304.0,304.0,4800.0,5104.0,5104.0,False
