conference,session,m_cut,center_time_sec,window_start_sec,window_end_sec,window_start_mmss,window_end_mmss,duration_sec,num_participants,speaker_top_counts,signals,keywords,summary
2021_06_10_SLU_S1,2021_06_10_SLU_S1,6,642.0024370430544,622.0024370430544,662.0024370430544,10:22,11:02,40.0,8,"Niki Parenteau×15, Rika Anderson×7, Stilianos Louca×6, Erik Sperling×4, Jay Forsythe(he/him)×3, Solange Duhamel×2","rx_decision=4, rx_assign=5, rx_summarize=0, decision_any=9","the, that, and, you, like, for, there, can","In a ~40s window (10:22–11:02), 8 speakers converged (m≥6). Turns by speaker: Niki Parenteau×15, Rika Anderson×7, Stilianos Louca×6, Erik Sperling×4, Jay Forsythe(he/him)×3, Solange Duhamel×2. Signals: rx_decision=4, rx_assign=5, rx_summarize=0, decision_any=9. Salient keywords: the, that, and, you, like, for, there, can. Sample lines: Niki Parenteau: “Um, so rather than oil, you can also think about kerogen, um, which is a more solid form of a carbon it's it's a very complex thing.” (+6.6s) | Rika Anderson: “Um, and how would that have affected the amount of primary productivity going on in early Earth as a bioinformatician, I'm thinking of course, how can I look at the data that we have..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,7,642.0024370430544,622.0024370430544,662.0024370430544,10:22,11:02,40.0,8,"Niki Parenteau×15, Rika Anderson×7, Stilianos Louca×6, Erik Sperling×4, Jay Forsythe(he/him)×3, Solange Duhamel×2","rx_decision=4, rx_assign=5, rx_summarize=0, decision_any=9","the, that, and, you, like, for, there, can","In a ~40s window (10:22–11:02), 8 speakers converged (m≥7). Turns by speaker: Niki Parenteau×15, Rika Anderson×7, Stilianos Louca×6, Erik Sperling×4, Jay Forsythe(he/him)×3, Solange Duhamel×2. Signals: rx_decision=4, rx_assign=5, rx_summarize=0, decision_any=9. Salient keywords: the, that, and, you, like, for, there, can. Sample lines: Niki Parenteau: “Um, so rather than oil, you can also think about kerogen, um, which is a more solid form of a carbon it's it's a very complex thing.” (+6.6s) | Rika Anderson: “Um, and how would that have affected the amount of primary productivity going on in early Earth as a bioinformatician, I'm thinking of course, how can I look at the data that we have..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,2,642.7723076923077,622.7723076923077,662.7723076923077,10:23,11:03,40.0,8,"Niki Parenteau×15, Stilianos Louca×6, Rika Anderson×6, Erik Sperling×4, Jay Forsythe(he/him)×3, Solange Duhamel×2","rx_decision=4, rx_assign=5, rx_summarize=0, decision_any=9","the, that, and, you, like, for, there, are","In a ~40s window (10:23–11:03), 8 speakers converged (m≥2). Turns by speaker: Niki Parenteau×15, Stilianos Louca×6, Rika Anderson×6, Erik Sperling×4, Jay Forsythe(he/him)×3, Solange Duhamel×2. Signals: rx_decision=4, rx_assign=5, rx_summarize=0, decision_any=9. Salient keywords: the, that, and, you, like, for, there, are. Sample lines: Niki Parenteau: “Um, so rather than oil, you can also think about kerogen, um, which is a more solid form of a carbon it's it's a very complex thing.” (+5.8s) | Rika Anderson: “Um, and how would that have affected the amount of primary productivity going on in early Earth as a bioinformatician, I'm thinking of course, how can I look at the data that we have..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,3,642.7723076923077,622.7723076923077,662.7723076923077,10:23,11:03,40.0,8,"Niki Parenteau×15, Stilianos Louca×6, Rika Anderson×6, Erik Sperling×4, Jay Forsythe(he/him)×3, Solange Duhamel×2","rx_decision=4, rx_assign=5, rx_summarize=0, decision_any=9","the, that, and, you, like, for, there, are","In a ~40s window (10:23–11:03), 8 speakers converged (m≥3). Turns by speaker: Niki Parenteau×15, Stilianos Louca×6, Rika Anderson×6, Erik Sperling×4, Jay Forsythe(he/him)×3, Solange Duhamel×2. Signals: rx_decision=4, rx_assign=5, rx_summarize=0, decision_any=9. Salient keywords: the, that, and, you, like, for, there, are. Sample lines: Niki Parenteau: “Um, so rather than oil, you can also think about kerogen, um, which is a more solid form of a carbon it's it's a very complex thing.” (+5.8s) | Rika Anderson: “Um, and how would that have affected the amount of primary productivity going on in early Earth as a bioinformatician, I'm thinking of course, how can I look at the data that we have..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,4,642.7723076923077,622.7723076923077,662.7723076923077,10:23,11:03,40.0,8,"Niki Parenteau×15, Stilianos Louca×6, Rika Anderson×6, Erik Sperling×4, Jay Forsythe(he/him)×3, Solange Duhamel×2","rx_decision=4, rx_assign=5, rx_summarize=0, decision_any=9","the, that, and, you, like, for, there, are","In a ~40s window (10:23–11:03), 8 speakers converged (m≥4). Turns by speaker: Niki Parenteau×15, Stilianos Louca×6, Rika Anderson×6, Erik Sperling×4, Jay Forsythe(he/him)×3, Solange Duhamel×2. Signals: rx_decision=4, rx_assign=5, rx_summarize=0, decision_any=9. Salient keywords: the, that, and, you, like, for, there, are. Sample lines: Niki Parenteau: “Um, so rather than oil, you can also think about kerogen, um, which is a more solid form of a carbon it's it's a very complex thing.” (+5.8s) | Rika Anderson: “Um, and how would that have affected the amount of primary productivity going on in early Earth as a bioinformatician, I'm thinking of course, how can I look at the data that we have..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,5,642.7723076923077,622.7723076923077,662.7723076923077,10:23,11:03,40.0,8,"Niki Parenteau×15, Stilianos Louca×6, Rika Anderson×6, Erik Sperling×4, Jay Forsythe(he/him)×3, Solange Duhamel×2","rx_decision=4, rx_assign=5, rx_summarize=0, decision_any=9","the, that, and, you, like, for, there, are","In a ~40s window (10:23–11:03), 8 speakers converged (m≥5). Turns by speaker: Niki Parenteau×15, Stilianos Louca×6, Rika Anderson×6, Erik Sperling×4, Jay Forsythe(he/him)×3, Solange Duhamel×2. Signals: rx_decision=4, rx_assign=5, rx_summarize=0, decision_any=9. Salient keywords: the, that, and, you, like, for, there, are. Sample lines: Niki Parenteau: “Um, so rather than oil, you can also think about kerogen, um, which is a more solid form of a carbon it's it's a very complex thing.” (+5.8s) | Rika Anderson: “Um, and how would that have affected the amount of primary productivity going on in early Earth as a bioinformatician, I'm thinking of course, how can I look at the data that we have..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,6,642.7723076923077,622.7723076923077,662.7723076923077,10:23,11:03,40.0,8,"Niki Parenteau×15, Stilianos Louca×6, Rika Anderson×6, Erik Sperling×4, Jay Forsythe(he/him)×3, Solange Duhamel×2","rx_decision=4, rx_assign=5, rx_summarize=0, decision_any=9","the, that, and, you, like, for, there, are","In a ~40s window (10:23–11:03), 8 speakers converged (m≥6). Turns by speaker: Niki Parenteau×15, Stilianos Louca×6, Rika Anderson×6, Erik Sperling×4, Jay Forsythe(he/him)×3, Solange Duhamel×2. Signals: rx_decision=4, rx_assign=5, rx_summarize=0, decision_any=9. Salient keywords: the, that, and, you, like, for, there, are. Sample lines: Niki Parenteau: “Um, so rather than oil, you can also think about kerogen, um, which is a more solid form of a carbon it's it's a very complex thing.” (+5.8s) | Rika Anderson: “Um, and how would that have affected the amount of primary productivity going on in early Earth as a bioinformatician, I'm thinking of course, how can I look at the data that we have..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,7,642.7723076923077,622.7723076923077,662.7723076923077,10:23,11:03,40.0,8,"Niki Parenteau×15, Stilianos Louca×6, Rika Anderson×6, Erik Sperling×4, Jay Forsythe(he/him)×3, Solange Duhamel×2","rx_decision=4, rx_assign=5, rx_summarize=0, decision_any=9","the, that, and, you, like, for, there, are","In a ~40s window (10:23–11:03), 8 speakers converged (m≥7). Turns by speaker: Niki Parenteau×15, Stilianos Louca×6, Rika Anderson×6, Erik Sperling×4, Jay Forsythe(he/him)×3, Solange Duhamel×2. Signals: rx_decision=4, rx_assign=5, rx_summarize=0, decision_any=9. Salient keywords: the, that, and, you, like, for, there, are. Sample lines: Niki Parenteau: “Um, so rather than oil, you can also think about kerogen, um, which is a more solid form of a carbon it's it's a very complex thing.” (+5.8s) | Rika Anderson: “Um, and how would that have affected the amount of primary productivity going on in early Earth as a bioinformatician, I'm thinking of course, how can I look at the data that we have..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,2,714.4008935824533,694.4008935824533,734.4008935824533,11:34,12:14,40.0,8,"Niki Parenteau×11, Jeffrey Marlow×7, Jay Forsythe(he/him)×3, Smadar Naoz×3, Noah Planavsky×2, Solange Duhamel×1","rx_decision=7, rx_assign=6, rx_summarize=0, decision_any=11","the, and, that, you, are, can, but, have","In a ~40s window (11:34–12:14), 8 speakers converged (m≥2). Turns by speaker: Niki Parenteau×11, Jeffrey Marlow×7, Jay Forsythe(he/him)×3, Smadar Naoz×3, Noah Planavsky×2, Solange Duhamel×1. Signals: rx_decision=7, rx_assign=6, rx_summarize=0, decision_any=11. Salient keywords: the, and, that, you, are, can, but, have. Sample lines: Noah Planavsky: “Yeah, I think the the figuring out the the not only what's limiting but the kind of the the size of the biosphere in the past is is I think is is one of the most most kind of fundamental unresolved questions about Earth's history and I think there are definitely there's there's it'd be fun it'd be great to talk about ways in which you could ac..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,3,714.4008935824533,694.4008935824533,734.4008935824533,11:34,12:14,40.0,8,"Niki Parenteau×11, Jeffrey Marlow×7, Jay Forsythe(he/him)×3, Smadar Naoz×3, Noah Planavsky×2, Solange Duhamel×1","rx_decision=7, rx_assign=6, rx_summarize=0, decision_any=11","the, and, that, you, are, can, but, have","In a ~40s window (11:34–12:14), 8 speakers converged (m≥3). Turns by speaker: Niki Parenteau×11, Jeffrey Marlow×7, Jay Forsythe(he/him)×3, Smadar Naoz×3, Noah Planavsky×2, Solange Duhamel×1. Signals: rx_decision=7, rx_assign=6, rx_summarize=0, decision_any=11. Salient keywords: the, and, that, you, are, can, but, have. Sample lines: Noah Planavsky: “Yeah, I think the the figuring out the the not only what's limiting but the kind of the the size of the biosphere in the past is is I think is is one of the most most kind of fundamental unresolved questions about Earth's history and I think there are definitely there's there's it'd be fun it'd be great to talk about ways in which you could ac..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,4,714.4008935824533,694.4008935824533,734.4008935824533,11:34,12:14,40.0,8,"Niki Parenteau×11, Jeffrey Marlow×7, Jay Forsythe(he/him)×3, Smadar Naoz×3, Noah Planavsky×2, Solange Duhamel×1","rx_decision=7, rx_assign=6, rx_summarize=0, decision_any=11","the, and, that, you, are, can, but, have","In a ~40s window (11:34–12:14), 8 speakers converged (m≥4). Turns by speaker: Niki Parenteau×11, Jeffrey Marlow×7, Jay Forsythe(he/him)×3, Smadar Naoz×3, Noah Planavsky×2, Solange Duhamel×1. Signals: rx_decision=7, rx_assign=6, rx_summarize=0, decision_any=11. Salient keywords: the, and, that, you, are, can, but, have. Sample lines: Noah Planavsky: “Yeah, I think the the figuring out the the not only what's limiting but the kind of the the size of the biosphere in the past is is I think is is one of the most most kind of fundamental unresolved questions about Earth's history and I think there are definitely there's there's it'd be fun it'd be great to talk about ways in which you could ac..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,5,714.4008935824533,694.4008935824533,734.4008935824533,11:34,12:14,40.0,8,"Niki Parenteau×11, Jeffrey Marlow×7, Jay Forsythe(he/him)×3, Smadar Naoz×3, Noah Planavsky×2, Solange Duhamel×1","rx_decision=7, rx_assign=6, rx_summarize=0, decision_any=11","the, and, that, you, are, can, but, have","In a ~40s window (11:34–12:14), 8 speakers converged (m≥5). Turns by speaker: Niki Parenteau×11, Jeffrey Marlow×7, Jay Forsythe(he/him)×3, Smadar Naoz×3, Noah Planavsky×2, Solange Duhamel×1. Signals: rx_decision=7, rx_assign=6, rx_summarize=0, decision_any=11. Salient keywords: the, and, that, you, are, can, but, have. Sample lines: Noah Planavsky: “Yeah, I think the the figuring out the the not only what's limiting but the kind of the the size of the biosphere in the past is is I think is is one of the most most kind of fundamental unresolved questions about Earth's history and I think there are definitely there's there's it'd be fun it'd be great to talk about ways in which you could ac..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,6,714.4008935824533,694.4008935824533,734.4008935824533,11:34,12:14,40.0,8,"Niki Parenteau×11, Jeffrey Marlow×7, Jay Forsythe(he/him)×3, Smadar Naoz×3, Noah Planavsky×2, Solange Duhamel×1","rx_decision=7, rx_assign=6, rx_summarize=0, decision_any=11","the, and, that, you, are, can, but, have","In a ~40s window (11:34–12:14), 8 speakers converged (m≥6). Turns by speaker: Niki Parenteau×11, Jeffrey Marlow×7, Jay Forsythe(he/him)×3, Smadar Naoz×3, Noah Planavsky×2, Solange Duhamel×1. Signals: rx_decision=7, rx_assign=6, rx_summarize=0, decision_any=11. Salient keywords: the, and, that, you, are, can, but, have. Sample lines: Noah Planavsky: “Yeah, I think the the figuring out the the not only what's limiting but the kind of the the size of the biosphere in the past is is I think is is one of the most most kind of fundamental unresolved questions about Earth's history and I think there are definitely there's there's it'd be fun it'd be great to talk about ways in which you could ac..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,7,714.4008935824533,694.4008935824533,734.4008935824533,11:34,12:14,40.0,8,"Niki Parenteau×11, Jeffrey Marlow×7, Jay Forsythe(he/him)×3, Smadar Naoz×3, Noah Planavsky×2, Solange Duhamel×1","rx_decision=7, rx_assign=6, rx_summarize=0, decision_any=11","the, and, that, you, are, can, but, have","In a ~40s window (11:34–12:14), 8 speakers converged (m≥7). Turns by speaker: Niki Parenteau×11, Jeffrey Marlow×7, Jay Forsythe(he/him)×3, Smadar Naoz×3, Noah Planavsky×2, Solange Duhamel×1. Signals: rx_decision=7, rx_assign=6, rx_summarize=0, decision_any=11. Salient keywords: the, and, that, you, are, can, but, have. Sample lines: Noah Planavsky: “Yeah, I think the the figuring out the the not only what's limiting but the kind of the the size of the biosphere in the past is is I think is is one of the most most kind of fundamental unresolved questions about Earth's history and I think there are definitely there's there's it'd be fun it'd be great to talk about ways in which you could ac..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,2,718.8787878787879,698.8787878787879,738.8787878787879,11:39,12:19,40.0,8,"Niki Parenteau×13, Jeffrey Marlow×6, Jay Forsythe(he/him)×4, Smadar Naoz×4, Stilianos Louca×2, Noah Planavsky×1","rx_decision=5, rx_assign=7, rx_summarize=0, decision_any=11","and, the, that, you, like, are, can, but","In a ~40s window (11:39–12:19), 8 speakers converged (m≥2). Turns by speaker: Niki Parenteau×13, Jeffrey Marlow×6, Jay Forsythe(he/him)×4, Smadar Naoz×4, Stilianos Louca×2, Noah Planavsky×1. Signals: rx_decision=5, rx_assign=7, rx_summarize=0, decision_any=11. Salient keywords: and, the, that, you, like, are, can, but. Sample lines: Niki Parenteau: “And um, as Richard said, we'll kind of keep it brief, but it'd be helpful to know, you know, who you are, your name, where you work and and kind of your specialty areas.” (+0.0s) | Solange Duhamel: “So I think thinking of both the microbes, their processes but also their environments, everything is tied together which is also a difficulty beca..."
